,text,label
4464,"YG엔터테인먼트에 따르면 제니가 속한 블랙핑크는 2025년 완전체 컴백, 월드투어로 팬들을 찾아갈 계획이다.",3
4465,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><div><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/117/2024/10/02/0003875826_001_20241002090208379.jpg?type=w647""/></span></span><em class=""img_desc"">헤일리 비버/소셜미디어</em></span></div>",3
4466,[마이데일리 = 곽명동 기자]세계적 팝스타 저스틴 비버(30)의 아내 헤일리 비버(27)가 출산후 근황을 전했다. ,3
4467,"그는 1일(현지시간) 개인 계정에 “10월이고, 나는 누군가의 엄마다”라는 글과 함께 여러 장의 사진을 게재했다. ",3
4468," <div><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/117/2024/10/02/0003875826_002_20241002090208424.jpg?type=w647""/></span></span></span></div><div><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/117/2024/10/02/0003875826_003_20241002090208468.jpg?type=w647""/></span></span></span></div>",3
4469,지난 8월 23일 아들을 품에 안은 헤일리는 출산한지 갓 한달이 지난 몸매가 믿기지 않을만큼 늘씬한 비주얼로 시선을 끌었다. ,3
4470,비버 부부는 지난 2009년 한 행사에서 만난 후 2018년 약혼한 뒤 2019년 결혼했다. 이들은 결혼 6년 만에 임신 소식을 전하며 많은 축하를 받았다.,3
4471," <div><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/117/2024/10/02/0003875826_004_20241002090208507.jpg?type=w647""/></span></span></span></div>",3
4472,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/311/2024/10/02/0001777588_001_20241002031009874.jpg?type=w647""/></span></span></span>",3
4473,(엑스포츠뉴스 이창규 기자) 치매로 인해 언어능력을 상실한 할리우드 배우 브루스 윌리스의 근황이 전해졌다.,3
4474,"지난달 30일(현지시간) 브루스 윌리스의 셋째딸 탈룰라 윌리스는 ""난 이 남자를 너무 사랑하고 감정은 조금 힘들지만, 그 감정이 단절되지 않고 그대로 흘러가게 해줘서 정말 감사하다""며 '영원한 보관소로부터'라는 글과 사진을 게재했다.",3
4475,공개된 사진 속 탈룰라 윌리스는 아버지와 함께 다정하게 포즈를 취하고 있다.,3
4476,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/311/2024/10/02/0001777588_002_20241002031009947.jpg?type=w647""/></span></span></span>",3
4477,브루스 윌리스는 딸과 함께 카메라를 응시하며 미소짓고 있는 모습이다.,3
4478,이에 브루스 윌리스의 전처이자 절친인 데미 무어도 좋아요를 눌렀다.,3
4479,"한편, 브루스 윌리스는 '다이 하드' 시리즈와 '아마겟돈', '식스 센스' 등의 작품에서 열연한 바 있다.",3
4480,"그러나 지난해 3월 실어증 판정을 받으면서 은퇴했으며, 이후 치매 진단을 받은 사실까지 알려지면서 많은 팬들의 안타까움을 자아냈다.",3
4481,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/109/2024/10/03/0005167762_001_20241003225418455.jpg?type=w647""/></span></span></span>",3
4482,[OSEN=최이정 기자] 글로벌 인기 배우 티모시 샬라메가 여자친구인 모델 겸 사업가 카일리 제너의 아이들과 진지한 관계를 맺었다고 페이지식스가 2일(현지시간) 전했다.,3
4483,'날 아빠라고 불러'란 제목의 보도에 따르면 샬라메와 제너의 로맨스가 또 다른 이정표에 도달했다.,3
4484,샬라메는 제너의 6살 딸 스토미와 2살 아들 에어와 끈끈한 관계를 갖고 있다. 제너는 전 애인 트래비스 스콧과의 사이에서 두 자녀를 두고 있다.,3
4485,"한 관계자는 ""티모시는 그녀의 아이들과 관계를 맺고 있으며, 그들이 항상 그녀의 우선순위가 될 것이라는 점을 감사하게 생각한다. 두 사람은 서로의 가족과 가깝다""라고 말했다. ""그들은 훌륭한 커플이며 모두가 그들을 사랑한다. 매우 진지하지만 즐거운 관계""라고 덧붙였다.",3
4486,28세의 샬라메와 27세의 제너는 각자의 커리어에 집중하면서 일과 사랑(가정) 두 마리를 토끼를 잡고 있다는 전언이다.,3
4487,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/109/2024/10/03/0005167762_002_20241003225418471.png?type=w647""/></span></span></span>",3
4488,"샬라메는 현재 영화 '마티 슈프림'을 촬영 중이며, 제너는 최근 코페르니 쇼를 통해 파리 패션 위크에 데뷔했다.",3
4489,"두 사람은 2023년 4월에 처음으로 열애설이 불거졌는데, 당시 제너가 스콧과 5년간 사귀다가 헤어졌다고 말한 지 불과 3개월 후였다.",3
4490,"이후 두 사람은 비밀스럽게 데이트했지만 2023년 9월 비욘세의 르네상스 월드 투어에서 공개적으로 애정행각하는 모습이 포착돼 팬들을 놀라게 했다. 두 사람은 그 달 말에 함께 US 오픈에 참석했고, 2024년 골든 글로브 시상식에 동반 참석했다.",3
4491,지난 8월에는 제너의 27번째 생일을 축하하기 위해 바하마로 여행을 다녀왔다.,3
4492,"[사진] ⓒGettyimages(무단전재 및 재배포 금지), 카일리 제너 SNS",3
4493,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><div><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/213/2024/10/03/0001311539_001_20241003224210302.jpg?type=w647""/></span></span></span></div>",3
4494,<div>일본의 인기 배우 히라테 유리나(23)가 '얼굴 없는 가수'로 알려진 아도(21)와 콜라보 퍼포먼스를 선보인다고 밝혀 이목을 끈다.</div>,3
4495,"<div>2일(현지 시간), 외신 매체 '오리콘 뉴스'에 따르면 아도와 히라테 유리나 등이 소속된 연예 기획사 '클라우드 나인'이 창립 5주년을 기념해 특별 방송을 앞두고 있다.</div>",3
4496,"<div>소속사 측은 오는 16일 23시부터 1시간 동안 특별 방송 '빗소리'를 진행할 예정이다, 해당 방송에는 소속 대표 아티스트인 아도와 히라테 유리나를 포함해 가수 오미야 히요리, 요시노, Misaki 등 총 9팀의 아티스트가 출연해 퍼포먼스를 선보인다.</div>",3
4497,<div>앞서 히라테 유리나는 지난 8월 약 1년 8개월 만에 하이브와 전속 계약을 해지하고 아도가 소속된 클라우드 나인으로 이적한 바 있다. 히라테는 오는 16일 신곡 'bleeding love'의 첫 공개와 함께 아도와 콜라보를 진행할 예정이다. 콜라보 곡은 아도의 대표곡 '唱(Show)'을 선보인다고 전해졌다.</div>,3
4498,<div>클라우드 나인의 사장 치기라 타쿠야와 아도 등이 지난 9월 말 자신의 소셜 계정을 통해 '2024년 10월 16일 23시'라는 일시만 적힌 글을 게재해 당시 네티즌으로부터 궁금증을 더했다. 이것이 소속사 5주년 특집 방송이라는 것이 밝혀지자 소속 아티스트의 팬들로부터 기대가 모이고 있다. 특히 히라테 유리나의 경우 오랜만에 퍼포먼스를 선보이는 것으로 전해졌다.</div>,3
4499,"<div>한편 히라테 유리나는 2001년생으로, 일본의 가수 겸 배우이다. 일본의 아이돌 그룹 케야키자카46의 1기생 출신이다.</div>",3
4500,<div>전하나 기자  </div></div></article>,3
4501,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><div><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/117/2024/10/03/0003876303_001_20241003162708729.jpg?type=w647""/></span></span><em class=""img_desc"">카일리 제너, 티모시 샬라메/게티이미지코리아</em></span></div>",3
4502,[마이데일리 = 곽명동 기자]할리우드 배우 티모시 샬라메(28)가 역대 최연소 억만장자 카일리 제너(27)의 두 자녀와도 친하게 지내는 것으로 알려졌다. ,3
4503,한 소식통은 2일(현지시간) 연예매체 피플에 “티모시 샬라메가 카일리 제너의 6살 딸 스토미와 2살 아들 에어와 관계를 형성했다”고 말했다. ,3
4504," <div><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/117/2024/10/03/0003876303_002_20241003162708763.jpg?type=w647""/></span></span><em class=""img_desc"">카일리 제너/소셜미디어</em></span></div>",3
4505,이어 “그는 카일리 제너의 아이들과 함께 하고 있으며 아이들이 항상 그녀의 우선 순위라는 점을 높이 평가하고 있다”고 전했다. ,3
4506,카일리 제너는 남친 트래비스 스콧과의 사이에서 두 아이를 낳아 혼자 키우고 있다. ,3
4507,관계자는 “두 사람은 각자의 커리어에 집중하고 있다”면서 “이들은 일과 좋은 시간을 함께 보내는 것 사이에서 좋은 균형을 찾았다”고 귀띔했다. ,3
4508,한 내부자는 지난 8월 17일 연예매체 피플에 “카일리는 티모시와 함께 매우 행복하다”면서 “이렇게 사랑에 빠진 적이 없다”고 말했다.,3
4509,이어 “카일리 가족은 티모시를 사랑한다”면서 “티모시는 매우 신중하고 항상 카일리의 뒤를 지켜준다. 그는 매우 신사적이고 카일리가 마땅히 받아야 할 모든 것을 갖추고 있다”고 전했다.,3
4510,두 사람은 지난 8월 12일 카일리의 전용기에서 내리는 모습이 목격됐다. 티모시가 바하마에서 카일리의 27번째 생일을 친구들과 함께 축하한 직후였다.,3
4511,"이들은 지난해부터 열애 중이다. 두 사람은 지난 1월 골든 글로브 시상식에서 손을 잡고 입장하고, 시상식 내내 나란히 앉아있었다. 특히 광고 휴식 시간에는 달콤한 키스를 나누는 등 로맨틱한 관계를 과시했다.",3
4512,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/609/2024/10/03/202410031549020410_1_20241003160616459.jpg?type=w647""/></span></span></span>",3
4513,"[뉴스엔 황혜진 기자] 배우 안젤리나 졸리(Angelina Jolie, 49)가 영국 래퍼 아칼라(Akala, 40)와 열애 중이다.",3
4514,10월 3일(현지시간) 영국 매체 데일리 메일에 따르면 안젤리나 졸리는 미국 뉴욕에서 열린 파티에 아칼라와 동반 참석했다.,3
4515,안젤리나 졸리는 검은색 코트에 같은 색상의 드레스를 입고 등장했다. 아카라 역시 검은색을 토대로 한 착장으로 안젤리나 졸리와 같은 장소에 모습을 드러냈다. 안젤리나 졸리는 자신을 촬영하는 여러 카메라 앞에서도 시종일관 환한 미소를 지은 것으로 전해졌다.,3
4516,앞서 안젤리나 졸리와 아칼라는 8월 이탈리아 한 호텔에서 목격된 후 열애설에 휩싸였다. ,3
4517,"이후 미국 매체 피플은 8월 29일 소식통의 말을 인용해 ""두 사람은 사귀는 것이 아니다. 안젤리나 졸리는 그곳에 함께 있었던 아칼라의 파트너 샤넬과 친구 사이""라고 보도했다.",3
4518,"이어 ""두 사람은 사회적, 인도주의적인 활동에 관해 관심사를 공유한다. 인권 등 문제를 두고 수년간 협력했다""고 보도하며 열애설은 해프닝으로 마무리됐다. 그러나 한 달가량이 흘러 파티에 동반 참석하며 열애설은 기정 사실화된 모양새다.",3
4519,"한편 안젤리나 졸리는 2016년 배우 브래드 피트와 파경을 맞은 후 매덕스, 자하라, 샤일로, 팍스, 녹스, 비비안 등 6남매를 양육하고 있다. ",3
4520,안젤리나 졸리와 브래드 피트의 이혼은 2019년 공식화됐다. 그러나 이후로도 재산과 양육권 등에 얽힌 각종 소송으로 진흙탕 싸움을 벌였다.,3
4521,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><div class=""dp-image-container""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/213/2024/10/03/0001311517_001_20241003160411350.jpg?type=w647""/></span></span></span></div>",3
4522,<div>일본의 유명 코미디언 미야사코 히로유키(54)가 반사회적 세력과 결탁해 전 소속사로부터 해고된 지 5년 만에 방송 복귀 소식을 전해 이목을 끈다.</div>,3
4523,"<div>2일(현지 시간), 외신 매체 '야후 재팬'이 미야사코 히로유키가 TV 사이타마를 통해 자신의 이름을 건 프로그램을 맡게 되었다고 보도했다.</div>",3
4524,<div>앞서 그는 지난 2019년 특수 사기 집단으로 알려진 반사회적 세력을 상대로 일명 '어둠의 영업'을 하고 돈을 수령한 것이 밝혀져 당시 소속사인 요시모토 흥업으로부터 근신 처분을 받은 바 있다.</div>,3
4525,"<div>당시 보도에 따르면 그는 2014년 말, 특수 사기집단의 송년회에 참석한 것이 알려졌으며, 소속사를 통하지 않고 직접 개런티를 받는 암영업 활동에 연관이 있는 것이 밝혀져 논란이 일었다.</div>",3
4526,"<div>이에 미야사코는 서면을 통해 ""대중 여러분, 관계자분 그리고 프로그램 및 스폰서 여러분께 큰 폐를 끼쳐 죄송합니다. 그러한 장소에 발길을 옮겨 간접적이지만 금전을 수령한 것을 깊이 반성하고 있었습니다""라고 사과를 전했다.</div>",3
4527,<div>논란 5년 만에 미야사코가 진행을 맡은 방송명은 'Beaty Man 미야사코 히로유키 잘생긴 아저씨 선언'으로 오는 7일 방송을 앞두고 있다.</div>,3
4528,<div>그는 올해 6월 지바 TV에서 제작된 프로그램에 게스트로 출연할 예정으로 녹화까지 마쳤으나 방송국 측이 그의 출연을 허가하지 않겠다고 통보해 지상파 복귀가 백지화된 바 있다.</div>,3
4529,"<div>이에 따라 지상파 복귀는 어려울 것이라고 알려졌으나, 최근 그의 이름을 건 프로그램이 시작된다고 전해져 네티즌 사이에서는 '머지않아 지상파 복귀도 가능하겠다'라는 말이 오가고 있다.</div>",3
4530,<div>전하나 기자  </div></div></article>,3
4531,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><div class=""dp-image-container""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/213/2024/10/03/0001311516_001_20241003161111987.jpg?type=w647""/></span></span></span></div>",3
4532,<div>오스카 3회 수상에 빛나는 명배우 다니엘 데이루이스가 은퇴를 번복하고 7년 만에 복귀한다. 아들 로넌 데이루이스의 감독 데뷔를 응원하기 위해서다.</div>,3
4533,<div>2일(현지시간) 버라이어티 등 매체들에 따르면 다니엘 데이루이스는 영화 '아네모네'로 스크린에 돌아온다.</div>,3
4534,<div>'아네모네'는 다니엘의 아들 로난 데이루이스가 감독을 맡은 작품으로 부자가 공동으로 각본을 집필했다.</div>,3
4535,<div>이 영화는 세대 간 가족의 유대감과 부자의 역학 관계에 초점을 맞춤 작품으로 다니엘 외에도 영국배우 숀 빈과 서맨사 모턴 등이 출연한다.</div>,3
4536,<div>영국의 일간지 맨체스터 이브닝에 따르면 주말 동안 숀과 다니엘은 영국 맨체스터의 한 거리에서 함께 오토바이를 타는 모습이 포착되며 신작에 대한 기대감을 높였다.</div>,3
4537,<div>이에 따라 다니엘은 지난 2017년 은퇴 선언을 번복하고 '팬텀 스레드' 이후 7년 만에 영화계에 복귀하게 됐다.</div>,3
4538,<div>다니엘 데이루이스는 영국 출신의 할리우드 배우로 '나의 왼발' '데어 윌 비 블러드' '링컨'으로 무려 3번의 아카데미 남우주연상을 수상하는 건 물론 지난 2014년 영국 기사작위를 받으며 명배우로 이름을 높였다.</div>,3
4539,<div>그는 메소드 연기로 정평이 난 배우로 지난 1970년 데뷔한 이래 총 출연작이 20여 편 남짓일 정도로 다작과는 거리가 먼 행보를 보여 왔다.</div>,3
4540,<div>다니엘은 1990년대 후반에도 연기 활동을 잠정 중단했으나 2002년 작인 '갱스 오브 뉴욕'으로 복귀한 바 있다.</div>,3
4541,"<div>한편 다니엘 데이루이스는 이자벨 아자니, 줄리아 로버츠 등 유명 배우들과의 염문설로 유명했던 배우로 지난 1996년 극작가 아서 밀러의 딸 레베카 밀러와 결혼, 슬하에 두 자녀를 두고 있다.</div>",3
4542,<div>사진 = '데어 윌 비 블러드' 스틸</div></div></article>,3
4543,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><div><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/117/2024/10/03/0003876290_001_20241003154910077.jpg?type=w647""/></span></span><em class=""img_desc"">'핑크 플로이드' 로저 워터스/게티이미지코리아</em></span></div>",3
4544,"[마이데일리 = 곽명동 기자]영국의 전설적인 프로그레시브 록 밴드 핑크 플로이드가 녹음된 음악, 초상권 등을 소니뮤직에 4억 달러(약 5,200억원)에 매각했다. ",3
4545,2일(현지시간) 파이낸셜 타임즈는 “이 밴드의 초상권을 소유한다는 것은 구매자가 상품 판매뿐 아니라 텔레비전 스핀오프 및 영화와 같은 다른 사업체에서 이익을 얻을 수 있다는 것을 의미한다”고 전했다. ,3
4546,"핑크 플로이드는 창립 멤버인 닉 메이슨, 로저 워터스, 고(故) 시드 배럿과 리처드 라이트, 그리고 1967년에 합류한 데이비드 길모어로 구성되었다. ",3
4547,이번 계약은 밴드의 작곡에 대한 권리는 포함되지 않고 녹음 권리만 포함되었다. ,3
4548,"이번 소니와의 계약 이전에도 이 밴드는 최소 2년 동안 카탈로그 판매를 위해 노력했으며, 워너 뮤직, BMG, 힙그노시스 등 주요 회사들과 협상을 진행 중이었다. ",3
4549,버라이어티는 약 4억 달러에 달하는 이번 매각을 “최근 몇 년간 가장 큰 규모 중 하나”라고 언급했다.,3
4550,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/609/2024/10/03/202410031544320410_1_20241003154513768.jpg?type=w647""/></span></span></span>",3
4551,[뉴스엔 황혜진 기자] 영국 가수 엘튼 존(Elton John)이 뭉클한 연설로 팬들의 마음을 울렸다.,3
4552,10월 2일(현지시간) 영국 매체 데일리 메일에 따르면 엘튼 존은 1일 제62회 뉴욕 영화제에서 연설했다.,3
4553,"1947년 생, 올해 77세인 엘튼 존은 지난 여름 월드 투어를 마치고 공식 은퇴했다. 이날 연설에서는 건강과 싸워 온 자신을 부단히 응원해준 모든 이들에게 진심으로 감사를 표했다.",3
4554,"엘튼 존은 ""솔직히 이야기하자면 제게 남은 것이 많지 않다. 편도선도, 맹장도, 전립선도 없다. 오른쪽 엉덩이, 왼쪽과 오른쪽 무릎도 없다""며 ""사실 남은 것은 왼쪽 엉덩이뿐이다. 하지만 전 여전히 여기 있다. 그리고 절 만들어 준 사람들은 여러분이기 때문에 감사하고 싶다""고 말했다.",3
4555,"이후 엘튼 존은 남편 데이비드 퍼니쉬와 아들 재커리, 엘리야에게 자신을 세상에서 가장 행복한 사람으로 만들어 줘 감사하다며 ""제 인생에서 가장 중요한 것은 제 가족과 친구들""이라고 덧붙였다.",3
4556,"앞서 엘튼 존은 9월 3일 공식 계정을 통해 ""여름 안타깝게도 한쪽 눈의 시야가 제한되는 심각한 안구 감염으로 고생했다. 치유는 되고 있지만 매우 느린 과정이며 시력이 돌아오기까지는 시간이 걸릴 것""이라고 고백했다.",3
4557,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><div class=""dp-image-container""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/213/2024/10/03/0001311511_001_20241003130708696.jpg?type=w647""/></span></span></span></div>",3
4558,<div>할리우드 배우 안젤리나 졸리가 열애설에 휩싸였다. 졸리의 '새 남자'는 영국의 래퍼 '아칼라'다.</div>,3
4559,<div>3일(현지시간) 뉴욕포스트에 따르면 최근 졸리는 지난 일주일 사이 아칼라와 함께 있는 모습이 두 번이나 포착되며 핑크빛 염문설에 휩싸였다.</div>,3
4560,"<div>앞서 졸리가 지난달 28일 뉴욕에 위치한 '아틀리에 졸리' 쇼룸에서 파티를 개최한 가운데 해당 행사에 아칼라가 참석했다. 아칼라는 다음 날에도 졸리의 자녀들 매덕스, 팍스, 자하라와 함께 제 62회 뉴욕 영화제에서 열린 '마리아' 영화 시사회에 참석해 자리를 빛냈다.</div>",3
4561,"<div>졸리와 아칼라의 열애설은 지난 8월에도 불거졌지만 당시 소식통들이 피플 등 현지 매체들을 통해 ""졸리와 아칼라는 사귀고 있지 않다"" ""그들은 사회 및 인도주의적 문제에 대한 같은 열정을 공유한다"" ""졸리는 아칼라를 매우 높게 평가한다""라고 밝히며 둘의 관계가 '친구 사이'임을 분명히 했다.</div>",3
4562,"<div>그러나 열애설을 부인한 뒤에도 둘의 만남이 연이어 포착되며 핑크빛 의혹은 사그라지지 않는 상황으로 앞서 졸리와 아칼라가 자하라, 샤일로와 함께 자메이카의 한 축제에 참석하고 베니스 국제 영화제 기간 동안 한 호텔에서 나오는 모습이 목격되자 현지 매체는 ""두 사람이 최고 1년 이상 사귀었다""라고 보도한 바 있다.</div>",3
4563,<div>한편 아칼라는 영국의 래퍼이자 저널리스트로 졸리보다 9살 연하다.</div>,3
4564,"<div>졸리는 지난 2014년 동료배우 브래드 피트와 결혼, 슬하에 6남매를 뒀으나 결혼 5년 만인 지난 2019년 남남이 됐다.</div>",3
4565,<div>이혼 후 피트가 26세 연하의 주얼리 브랜드 부사장 이네스 드 라몬과 교제 중이라면 졸리는 배우 콜린 패럴 등과 염문설에 휩싸인 바 있다.</div>,3
4566,<div>사진 = 안젤리나 졸리 소셜</div></div></article>,3
4567,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><div class=""dp-image-container""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/213/2024/10/03/0001311510_001_20241003130108504.jpg?type=w647""/></span></span></span></div>",3
4568,<div>유방암 진단을 받은 일본 배우 우메미야 안나(52)가 안타까운 근황을 전했다. </div>,3
4569,"<div>1일 우메미야 안나는 폐렴에 걸려 입원했다고 글을 게시했다. 그는 지난달 24일부터 지난달 30일까지 ""살아있는 기분이 아니었다""라고 얘기해 많은 이들의 안타까움을 자아냈다.</div>",3
4570,"<div>우메미야 안나는 고열, 식욕 부진, 불안 등 증상을 겪었고 심장이 계속해서 쿵쾅거리는 소리가 났다고 회상했다. 검사를 받은 그는 정식 병명이 '폐렴'으로 밝혀졌다고 전했다. </div>",3
4571,"<div>오는 5일 우메미야 안나는 현지에서 이벤트에 참석할 예정이었다. 그러나 이번 폐렴 진단으로 그는 행사에 참석할 수 없다며 ""다시 한번 죄송하다는 말 전하고 싶다""라고 심정을 고백했다.</div>",3
4572,"<div>우메미야 안나는 지난 8월, 유방암에 걸렸다고 발표한 바 있다. 그는 항암제 치료를 받았고, 부작용으로 머리카락이 빠졌다고 설명했다. 때문에 이번에 그가 이번에 폐렴 진단까지 받은 것에 많은 이들이 마음고생이 심할 것 같다며 응원의 메시지를 보내고 있다.</div>",3
4573,"<div>우메미야 안나는 지난달 10일에도 차 안에서 눈물을 흘리는 여상을 게시, ""매일 치료와 싸우고 있어 하루에 한 번은 운다""라고 전했다. 사람을 만나기도 어렵다며 그는 뜻대로 되지 않는 현실에 안타까움 마음을 드러냈다.</div>",3
4574,"<div>그러나 유메미야 안나는 눈물을 흘리는 것도 중요하다고 얘기했다. 감동하고 울고, 기뻐서 우는 등 그는 울면서 균형을 조절하는 것 같다고 설명했다. 울면 상쾌해져서 좋다며 그는 자신을 응원해 준 이들에게 고맙다며 인사를 건넸다.</div>",3
4575,"<div>유메미야 안나는 지난 1990년 잡지사 제이제이 모델로 연예계 활동을 시작했다. 그는 드라마 '뷰티세븐', '리모트' 등에 출연한 바 있다. 암을 앓던 그의 아버지 우메미야 타츠오는 지난 2019년 향년 81세로 별세했다. </div>",3
4576,"<div class=""dp-image-container""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/213/2024/10/03/0001311510_002_20241003130108579.jpg?type=w647""/></span></span></span></div>",3
4577,<div>강성훈 기자  </div></div></article>,3
4578,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><strong style=""display: block; overflow: hidden; position: relative; margin: 33px 20px 10px 3px; padding-left: 11px; font-weight: bold; border-left: 2px solid rgb(20, 20, 20);"">'팬텀 스레드' 끝으로 스크린 떠나…7년 만에 컴백</strong>",3
4579,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/001/2024/10/03/AKR20241003036100009_01_i_P4_20241003133112517.jpg?type=w647""/></span></span><em class=""img_desc"">대니얼 데이루이스",3
4580,[EPA=연합뉴스 자료사진. 재판매 및 DB 금지]</em></span>,3
4581,    (서울=연합뉴스) 서혜림 기자 = 7년 전 은퇴한 영국 배우 대니얼 데이루이스(67)가 스크린으로 돌아온다.,3
4582,"    2일(현지시간) 미국 CNN 방송에 따르면 데이루이스는 아들 로넌의 감독 데뷔작 영화 '아네모네'(Anemone)에 숀 빈, 서맨사 모턴과 함께 출연한다.",3
4583,"    '아네모네'는 아버지와 아들, 형제간 복잡한 관계와 가족의 유대 문제를 그린 작품이다. 데이루이스 부자가 각본을 공동 집필했다.",3
4584,    데이루이스의 컴백은 그가 영화 '팬텀 스레드'를 끝으로 은퇴를 선언한 뒤 7년 만이다.,3
4585,"    데이루이스는 2017년 W매거진 인터뷰에서 ""평생 연기를 그만둬야 한다고 입버릇처럼 말했는데 이번에는 왜 달랐는지 모르겠지만 그만두고 싶은 충동이 내 안에 뿌리내렸고 그게 강박이 됐다""며 ""그것은 내가 해야만 하는 일이었다""면서 팬들에 이별을 고했다.",3
4586,    미국 영화정보 사이트 IMDb에 따르면 데이루이스는 1971년 영화 '선데이 블러디 선데이'(Sunday Bloody Sunday)로 데뷔한 후 연극 무대와 스크린을 오가며 왕성한 작품 활동을 했다.,3
4587,    특히 영화 '나의 왼발'(My Left Foot·1989년)에서 뇌성마비로 왼발만 움직일 수 있는 주인공 크리스티 브라운 역으로 인상적인 연기를 펼쳐 아카데미 남우주연상 등을 수상했다.,3
